,Sıcaklık,Nem,Rüzgar,Yağış,Hissedilen Sıcaklık
30247,12.36179,85.26429,4.39311,0.0,11.43429
30248,10.50633,76.7635,1.98177,0.0,10.44017
30249,6.60667,97.01667,1.36833,0.0,6.63517
30250,0.77544,98.0,2.40526,0.00175,-1.14351
30251,15.15254,29.05085,2.82712,0.0,15.31729
30252,7.93164,92.21724,0.0,0.0,7.92931
30253,2.11667,39.56828,1.05672,0.76483,2.02517
30254,0.26344,65.89386,2.56088,0.0,-1.9014
30255,0.90009,97.22414,5.48172,0.40621,-3.12914
30258,12.06167,43.76667,2.55167,0.0,11.87317
30261,3.136,100.0,2.53,0.0,10.905
30262,9.55695,64.40254,5.57583,0.0,7.52661
30263,8.05412,68.90017,5.51273,0.0,5.695
30264,6.57561,91.47541,0.83951,0.0,7.1959
30266,6.28422,99.14237,3.06749,0.01356,4.7661
30267,0.43451,85.84211,4.97912,0.00807,-3.4107
30268,2.01002,68.84538,0.0,0.0,2.01731
30270,13.08545,75.96364,3.59818,0.0,12.55364
30272,10.77193,64.96491,2.8386,0.0,10.21912
30273,8.23508,72.49356,3.2319,0.0,6.93458
30274,10.1069,66.15517,6.9069,0.0,7.84224
30275,1.40479,100.0,0.11018,0.07632,1.36088
30276,0.37884,87.41053,5.44649,0.00912,-3.80754
30277,12.52632,83.7193,1.9386,0.0,12.78579
30278,9.14325,58.08254,0.62364,0.0,10.64542
30279,2.78379,87.14035,2.31704,0.0,1.39719
30280,4.79675,99.715,0.28233,0.0,5.06
30281,1.275,98.0,0.82667,0.0,1.82133
30282,10.54509,62.45245,2.59038,0.0,10.11094
30283,11.56902,69.93738,1.98674,0.0,11.64115
30284,5.7342,99.66,5.442,19.15385,2.77
30285,9.73188,76.95812,1.805,0.0,9.7425
30287,12.11803,36.60656,1.97869,0.0,12.32443
30288,2.87067,40.02367,1.23767,0.69283,2.61433
30291,12.64361,65.67016,1.28393,0.0,13.4518
30294,6.18325,89.2,1.25625,0.0,6.555
30296,7.83427,60.65797,5.19305,0.0,5.53373
30298,9.82883,93.29,2.59133,0.0,9.2345
30299,12.2578,70.14915,1.60578,0.0,12.66661
30302,5.71189,100.0,3.57151,0.0,3.73057
30304,1.46045,85.99333,0.81742,0.0,2.04083
30306,7.65833,80.11667,4.91333,0.0,5.49133
30307,-1.12667,64.98333,1.32667,0.0,-1.93867
30308,13.34,62.7,6.25333,0.0,12.03667
30309,8.74448,73.00672,0.53471,0.0,10.30845
30310,14.91833,58.26667,3.00667,0.0,14.98717
30311,7.17934,74.19377,4.44869,0.0,5.14279
30312,16.81964,47.68255,2.6742,0.0,17.39691
30313,-0.71667,98.03333,0.49667,0.0,0.4535
30314,9.32075,100.0,1.40943,0.0,9.6566
30315,14.08603,100.0,3.55069,0.0,13.82
30316,13.065,64.98333,1.71667,0.0,13.55067
30317,1.25568,99.63167,0.0,0.0,1.25683
30318,12.79833,48.18333,6.615,0.0,11.322
30319,-1.4032,78.48,2.36864,0.0,-3.70932
30321,0.67054,84.9193,4.46404,0.00386,-2.88333
30323,16.2255,57.58433,2.04357,0.0,16.96867
30324,4.92083,87.37667,3.32867,0.70517,2.96617
30325,7.56725,91.44746,7.0902,0.0,4.55661
30327,4.88668,88.00833,2.40328,0.0,3.6035
30328,7.89366,67.99542,1.86424,32.95833,7.50593
30329,6.99251,100.0,2.95983,22.85417,5.73983
30330,1.6736,53.624,1.3692,0.0,1.26733
30331,1.03402,84.43276,3.99345,0.00138,-2.10017
30332,5.11357,88.1963,3.01381,0.0,3.39907
30333,7.31071,77.80357,2.13929,0.0,6.62393
30334,11.06356,77.99254,5.27305,0.0,9.49932
30335,3.2281,66.88241,2.50379,0.0,1.50466
30337,17.42508,45.15559,2.31349,0.0,18.28797
30339,9.203,85.38833,0.85387,0.0015,10.45017
30340,9.32915,69.18831,0.46971,0.0,11.0539
30341,9.26902,74.71984,5.69805,0.0,7.14377
30342,2.23667,68.93333,2.3,0.0,0.632
30343,10.095,88.16667,2.415,0.0,9.70067
30344,12.21617,79.62467,1.25933,0.68817,12.99817
30346,5.51486,97.60339,1.10349,0.0,5.82542
30347,14.0,64.0,7.6,0.0,12.56
30349,5.93549,87.64211,0.20895,0.0607,6.27754
30350,2.9992,80.42915,0.84507,0.0,3.78763
30351,7.56667,55.36667,1.33167,0.0,7.91283
30352,7.14656,73.18222,0.80433,0.0,5.24
30353,2.17515,78.77932,0.30408,0.0,3.96966
30354,7.03466,59.71603,1.75666,0.0,6.83776
30355,10.43,48.85067,3.69787,0.0,9.32383
30356,6.43126,81.63443,2.33459,0.0,5.60459
30357,3.38986,78.37474,2.30404,0.88526,1.95491
30358,8.8445,100.0,3.06467,0.0,7.80017
30359,13.73833,58.61667,5.18333,0.0,12.81933
30361,5.42833,86.15,2.81333,0.0,3.952
30362,15.74667,54.95,6.05833,0.0,15.09633
30363,7.83812,60.08483,4.518,0.0,5.87133
30364,7.69849,89.71475,3.05984,0.0,6.43164
30365,13.42607,76.36482,5.60754,0.0,12.30161
30366,9.43845,87.68966,0.0,0.0,9.43862
30367,13.85667,57.63333,4.27,0.0,13.24667
30368,6.75826,79.15456,3.17842,0.0,5.2607
30369,12.18,73.13333,4.93833,0.0,10.97267
30371,5.26327,96.55167,1.42467,0.0,5.075
30372,1.06333,53.8,4.54,0.0,-2.38767
30373,6.74,68.06667,4.21833,0.0,4.633
30375,-0.04576,54.89831,2.98305,0.0,-2.65898
30376,9.99131,100.0,4.14443,0.0,8.64279
30379,2.85253,48.31733,1.54092,0.0,2.32167
30380,9.12333,64.68333,0.78167,0.0,10.2095
30381,6.17571,93.82203,0.57814,0.0,6.92576
30382,9.68053,92.3807,1.08939,0.0,10.12211
30385,5.56645,93.53455,0.03675,0.0,6.12964
30386,5.96642,92.62373,0.20651,0.0,5.90102
30387,7.42198,92.88776,1.21616,0.0,7.6898
30388,16.12509,67.92333,1.80061,0.0,16.99912
30389,7.64915,63.69492,2.61525,0.0,6.69441
30390,6.28228,56.15067,1.714,0.0,5.87083
30391,9.58,50.53763,1.87092,0.0,9.71051
30392,8.26202,91.5434,2.48894,0.02642,7.61774
30393,8.04833,85.26667,4.34,0.0,6.17283
30394,8.87,68.75,1.62167,0.0,8.91633
30395,-2.19643,74.29017,2.4034,0.0,-4.54917
30396,7.56333,81.18333,3.48,0.0,6.068
30397,13.05088,51.40947,1.18718,0.0,14.02912
30398,0.46362,64.14525,0.84908,0.0,0.81311
30399,8.63167,67.86667,4.125,0.0,6.984
30400,8.74525,76.8178,0.93075,0.0,9.80339
30401,14.7,67.88,5.65,0.0,11.24
30402,8.84207,62.77741,3.75341,0.0,7.40052
30403,0.07483,66.5985,0.76098,0.0,0.66583
30404,11.19417,100.0,7.12013,0.0,9.1425
30405,8.26202,75.74932,0.49525,0.00525,8.31237
30406,-0.1514,61.386,3.1287,0.0,-2.77967
30407,8.56167,67.8,1.14167,0.0,9.0795
30408,5.33743,73.47759,0.15138,0.0,5.79121
30409,8.42836,87.88727,1.858,0.15618,8.14182
30410,8.15333,53.06667,1.615,0.0,8.12417
30411,15.97035,70.83088,2.1576,0.0,16.61175
30412,12.99246,44.12035,2.59737,0.0,12.90263
30413,6.77895,100.0,1.25088,0.00526,7.09158
30414,11.04517,39.72879,2.32724,0.0,10.92621
30415,3.57818,91.0,6.70545,0.01818,-0.28782
30416,7.11961,88.88246,7.03019,0.0,4.02123
30417,8.71833,67.4,3.28667,0.0,7.52933
30419,1.07848,96.62692,5.75923,0.0,-2.97808
30421,0.67991,61.72,0.67424,0.0,1.55296
30422,11.795,51.38333,3.22833,0.0,11.237
30423,13.13102,100.0,0.0,0.00068,13.13458
30424,4.0,99.0,3.90167,0.0,1.48383
30425,8.63804,89.69464,0.60927,0.0,10.14286
30426,7.435,89.1,7.677,0.0,4.2
30429,4.24155,62.11038,0.13019,0.0,4.47075
30430,13.16179,100.0,0.0,0.0,13.15696
30431,10.57833,85.31667,4.57333,0.0,9.14917
30432,3.67875,87.47627,0.0,0.0,3.67831
30434,6.65531,87.9963,3.47815,0.10481,4.83093
30435,13.8335,33.733,2.2953,0.0,14.0275
30436,8.7985,79.77967,0.59867,0.519,9.4905
30437,8.1482,63.6136,6.8636,0.0,5.4266
30438,10.178,58.31367,1.15267,0.0,10.75517
30439,7.18667,90.66667,2.96667,0.00444,5.87889
30442,2.92892,100.0,1.30642,0.0,2.64245
30443,0.80913,88.29455,3.65727,0.86655,-2.10745
30444,5.03513,79.41033,2.19164,0.65328,3.89508
30445,7.61147,59.3395,1.55933,0.0,7.614
30446,8.40167,75.73333,3.155,0.0,7.234
30447,12.54033,79.71833,3.03933,0.0,12.14117
30448,5.605,78.03333,3.69667,0.0,3.55783
30449,13.98593,53.56949,1.94044,0.0,14.41525
30450,3.02164,81.1608,5.5012,0.488,-0.4386
30451,7.59165,78.46561,2.60018,0.0,6.65474
30453,6.69273,85.83636,2.54545,0.0,5.62182
30454,15.12333,54.2,5.305,0.0,14.4875
30455,3.25293,74.16729,0.0,0.47508,3.25441
30456,7.38695,100.0,1.61632,0.02053,7.33579
30457,13.895,45.15,3.37333,0.0,13.79017
30458,6.11833,69.6,1.645,0.0,5.75417
30459,6.51337,71.22417,2.95758,0.0,5.10417
30460,10.99311,44.63656,0.62203,0.0082,12.60459
30461,9.6684,89.612,0.957,0.444,10.3164
30462,5.33339,100.0,0.0,0.0,5.33695
30463,3.59492,87.47966,1.68524,0.0,2.80864
30464,8.52545,80.54545,1.74909,0.0,8.36691
30465,6.07667,67.18333,1.3,0.0,6.20333
30466,4.60333,63.46667,2.50833,0.0,3.2015
30467,7.97744,64.11695,6.81005,0.0,5.08153
30468,10.58069,89.53776,4.42103,0.01276,9.21172
30469,12.24585,66.78774,2.87264,0.60321,11.99698
30470,7.64041,89.07288,2.47441,0.0,6.80169
30471,10.80446,47.54536,1.83714,0.0,10.78643
30472,5.02131,91.09836,0.35082,0.0,6.60279
30473,6.90291,95.22807,0.83558,0.02053,7.93807
30474,7.817,60.12967,7.51332,0.0,4.76667
30475,10.52041,75.69,1.60227,0.0,10.65551
30476,12.44417,69.12833,2.98067,0.0,12.12717
30477,4.63993,100.0,2.06898,0.0,3.79186
30478,14.29636,73.50909,3.40909,0.0,14.06673
30479,7.3,98.0,2.95085,0.0,6.02339
30480,7.29751,69.39213,3.28087,0.00049,5.70508
30481,7.28814,98.0,1.95763,0.00339,6.81169
30482,3.487,86.42982,2.00884,0.0,2.39632
30483,7.4169,59.37574,6.75895,0.0,4.52082
30484,9.05667,86.81667,4.62667,0.0,7.274
30485,11.79702,52.07298,5.51246,0.0,10.2993
30486,11.04881,50.21424,3.30153,0.0,10.20068
30487,9.69833,75.0,2.86167,0.0,8.88733
30488,16.08439,69.56035,0.77218,0.0,17.84333
30489,1.99641,98.59444,4.22563,0.01852,-0.95815
30490,6.11009,57.88,5.55935,0.0,3.30561
30492,5.94119,100.0,5.01028,0.0,3.29807
30493,4.72828,100.0,3.94736,0.0,2.32623
30494,6.80451,96.98475,5.50995,0.0,4.14881
30495,-1.19649,75.62351,0.48018,0.0,-0.85684
30496,6.98549,77.71136,0.75027,0.0,8.15593
30498,11.37066,49.67131,5.73634,0.0,9.73344
30499,-0.48833,70.6,3.70333,0.0,-3.77733
30501,4.53907,100.0,1.82443,0.0,3.90754
30502,4.81,86.81667,0.95333,0.0,5.283
30503,12.22483,75.486,2.614,0.0,12.02633
30505,9.10155,63.98328,1.791,0.0,9.05793
30506,3.27,75.28333,1.56167,0.0,2.69783
30507,8.33197,84.41475,2.61785,0.0,7.41016
30511,-0.8308,57.78964,2.66857,0.0,-3.32839
30512,4.97514,92.94576,1.11831,0.53356,5.13441
30513,0.3093,66.41279,4.0277,0.0,-2.74148
30514,9.21356,83.31729,2.50741,0.0,8.62831
30515,14.5685,63.97667,0.0,0.0,14.56617
30516,3.53326,99.59474,4.39386,0.0,0.65842
30517,6.94483,91.17241,1.28793,0.01379,7.22569
30520,7.62046,88.1082,2.78443,0.0,6.53328
30521,8.4125,89.71429,2.79643,0.0,7.42071
30522,5.4155,93.29286,0.93571,5.45455,5.91143
30523,5.17461,93.1614,3.04128,0.0,3.44158
30524,10.78033,75.134,3.49267,0.0,9.8145
30525,10.71333,54.28333,4.02833,0.0,9.56517
30526,2.94188,81.82083,2.854,0.99417,1.01767
30527,15.14176,53.25529,4.39039,0.0,14.77549
30528,8.72679,86.60714,3.96964,0.0,7.17161
30529,3.93366,66.79082,4.51405,0.0,1.09164
30530,0.49805,83.93036,4.51571,0.10536,-3.11107
30531,10.29533,75.63967,3.22067,0.0,9.36617
30532,9.61,56.66164,0.28945,0.0,10.16055
30534,8.07317,70.054,3.74733,0.0,6.42767
30535,5.10793,94.87368,0.18579,0.23175,5.40772
30536,6.36682,60.28213,2.0642,0.0,5.91328
30539,8.68596,83.75439,1.91228,0.0,8.46175
30540,6.40402,100.0,4.21769,0.0,4.37673
30541,7.07956,85.55254,2.2222,0.0,6.39136
30543,10.03,64.46667,4.435,0.0,8.56217
30544,7.5105,62.96183,2.666,0.0,6.37117
30545,1.785,82.54,3.722,0.804,-0.734
30546,4.64167,74.36667,1.43333,0.0,4.40667
30547,7.61083,98.75667,6.94162,0.03433,4.69133
30548,14.70683,36.23783,1.4266,0.0,15.7195
30550,11.91864,54.59322,1.64068,0.0,12.36017
30551,8.39463,100.0,0.0,0.07389,8.39593
30553,-1.35,66.76667,3.90667,0.0,-4.932
30554,7.52488,99.46667,4.262,0.0,5.56383
30555,8.02814,73.03534,2.92586,0.0,6.86448
30556,14.21033,59.36317,3.8176,0.0,13.83033
30557,9.7819,70.29638,5.7749,0.0,7.74931
30558,16.78656,100.0,7.47951,0.0,16.09869
30560,7.87167,75.35,4.72333,0.0,5.79183
30561,8.30269,100.0,0.0,0.06846,8.30135
30562,7.32,94.5,2.51167,0.0,6.40567
30563,-2.90102,88.72414,0.43224,0.0,-1.63362
30564,15.44627,34.28949,1.68875,0.0,16.2939
30565,1.32612,83.35345,2.03774,0.0,-0.17259
30566,0.88167,56.85,1.82167,0.0,-0.37783
30567,5.035,69.18333,2.07,0.0,4.14433
30570,3.31592,94.37,0.85618,0.0,3.96033
30571,6.38009,74.82582,2.97364,10.6383,4.90527
30573,14.69683,33.79365,3.06667,0.0,15.07317
30574,8.57966,96.85254,1.44797,0.26288,8.70356
30575,-3.25851,89.3541,0.34077,0.0,-1.64082
30576,14.50203,73.06559,3.98773,0.0,14.1078
30577,16.73393,56.39286,7.05,0.0,16.15661
30578,12.17712,39.90407,3.6431,0.0,11.44203
30579,14.19068,69.01153,6.19644,0.0,13.1678
30580,14.1139,36.2839,1.94329,0.0,14.61068
30581,9.43542,89.58983,1.65132,0.0,9.58712
30582,8.97224,87.28448,0.92155,0.37776,9.61086
30583,7.44364,94.90909,4.19091,0.08182,5.65418
30585,16.70295,43.81164,0.93664,0.0,18.28672
30586,15.66633,57.01217,5.566,4.13793,15.024
30587,5.53903,78.88814,0.46497,0.0,7.23712
30588,7.291,99.90638,1.72149,0.66596,6.9483
30589,3.8469,84.63559,4.98559,0.48186,0.70305
30590,9.37667,71.25,2.33667,0.00333,8.90517
30591,12.60593,83.17966,7.57949,0.07271,10.71237
30592,12.60831,71.89559,2.5761,0.0,12.50593
30593,4.74746,92.55932,1.35085,0.0,4.59017
30594,7.04669,54.73672,2.09848,0.0,6.37508
30595,5.33697,75.73034,3.12381,0.0,3.56138
30597,0.98932,94.21356,6.19915,0.20322,-3.32508
30599,4.04319,89.37797,1.88703,0.0,3.14627
30600,0.43466,96.91786,5.62571,0.32821,-3.74982
30601,9.13511,96.40851,1.87828,0.0,8.98915
30602,1.54746,61.86153,2.7358,0.0,-0.44576
30603,13.17,75.58333,3.98,0.0,12.4995
30607,11.13966,67.15517,3.82931,0.0,10.15362
30608,2.38833,97.1,1.185,0.0,2.244
30609,14.90732,53.29036,4.53857,0.0,14.4425
30610,10.06322,75.13271,1.45525,0.62627,10.42085
30611,1.79782,96.79333,1.6576,0.0035,0.9295
30612,11.37241,82.27931,3.93966,0.0,10.39293
30613,1.22212,65.01733,2.23895,0.0,-0.50967
30614,11.76431,73.34586,0.53017,0.0,12.605
30616,6.15,65.9,3.27833,0.0,4.4675
30617,4.04197,86.65833,0.126,0.16967,4.255
30618,-0.08727,59.813,2.23533,0.0,-1.911
30619,-1.84616,75.78534,1.45029,0.0,-2.80328
30622,4.86835,92.225,2.65,0.0,3.33292
30624,11.08241,76.3231,3.11069,0.50879,10.56
30626,13.49167,71.51667,2.80833,0.0,13.384
30629,6.26805,93.93333,5.36604,0.00158,3.57842
30630,7.5069,78.03448,6.01034,0.0,4.84121
30633,6.95284,88.56721,1.29666,0.0,7.19902
30635,5.7678,76.71574,4.49189,0.0,3.14984
30636,7.585,88.98333,1.05833,0.0,8.1725
30637,8.10239,69.0923,1.31393,0.0,8.33115
30638,14.15833,55.81667,7.985,0.0,12.72617
30639,13.57667,63.7,5.905,0.0,12.43483
30640,4.65673,75.14583,3.35707,0.0,2.7075
30641,13.6283,64.50943,6.86604,0.0,12.25453
30642,8.23283,73.209,6.19508,0.0,5.70783
30643,9.485,71.98333,2.45667,0.0,9.01383
30644,8.995,43.15,2.34667,0.0,8.384
30645,9.35508,44.75576,1.86288,0.0,9.17831
30646,8.715,75.81667,1.56833,0.0,8.74417
30647,8.77667,55.93333,1.69833,0.0,8.6945
30649,3.12783,69.43483,3.16586,0.0,0.92259
30650,-0.26211,100.0,6.33311,0.00755,-4.98057
30651,8.325,62.07232,1.62857,0.0,8.25196
30652,4.365,78.45,2.21,0.0,3.141
30653,7.43978,72.18,1.78695,0.0,7.22254
30654,8.01186,70.28814,3.71356,0.0,6.41847
30655,8.95167,62.93333,2.10667,0.0,8.58583
30656,5.81934,76.01397,2.55759,0.0,4.53017
30657,10.12,100.0,5.09,0.0,8.66
30658,7.84979,56.38016,5.23787,0.0,5.68197
30659,8.55,75.62339,3.59143,0.65804,7.24482
30662,-0.07167,80.55,1.805,0.0,-1.3375
30664,-1.27845,71.26448,3.24869,0.0,-4.26672
30666,3.12951,69.21311,1.95082,0.0,2.12
30667,3.50931,99.31636,3.10022,0.0,1.41855
30668,9.55833,39.53333,2.37167,0.0,9.01533
30669,8.09293,83.21207,2.5231,0.69172,7.25345
30671,7.99112,92.54831,0.87814,0.0,8.28898
30672,2.04718,100.0,2.24562,0.0,0.44071
30676,14.19274,67.70953,0.0,0.0,14.1833
30677,11.63167,100.0,4.94112,0.0,10.284
30678,8.88362,81.08534,1.74379,0.51672,8.84517
30679,8.10646,83.69375,1.95333,0.71792,7.93188
30680,11.5425,50.25182,7.80455,0.0,9.36886
30681,6.1368,66.15417,0.44967,0.0,6.48033
30682,0.70178,100.0,1.88276,0.0,-0.71776
30683,6.91427,79.42333,2.614,0.0,5.727
30684,10.92948,49.35224,2.09138,0.49362,10.72259
30685,3.835,49.5,2.69833,0.0,2.1865
30686,9.2931,58.89655,0.90517,0.0,10.22776
30687,6.35833,93.63333,1.46667,0.0,6.24417
30688,8.50915,70.41305,0.28915,0.0,9.05525
30689,12.07,42.83029,2.6958,0.35986,11.84971
30690,7.20926,91.44444,1.82037,0.0,6.84944
30692,9.2085,76.05867,3.894,0.4105,7.7705
30693,7.89168,100.0,1.57868,6.16,7.74887
30694,10.22197,51.05475,2.14915,0.0,10.01
30696,2.21228,77.54386,2.53333,0.00351,0.44439
30697,0.46667,67.06667,2.82333,0.0,-1.82867
30698,15.36368,56.61953,6.62358,0.0,14.6666
30700,4.15543,67.002,5.18077,0.0,1.02933
30701,8.51661,89.03393,0.0,0.0,8.51357
30702,14.55724,66.21879,5.31679,0.0,13.98034
30703,10.66842,79.82456,6.42456,0.01404,8.66491
30704,17.37073,50.392,4.15676,0.0,17.51491
30705,12.56833,32.76667,2.96167,0.0,12.22317
30709,5.1697,99.90351,4.73772,0.60544,2.65754
30710,9.52586,58.5,7.37414,0.0,6.95034
30711,15.0018,60.08721,5.05984,0.0,14.41443
30712,12.015,54.21667,3.66333,0.0,11.26717
30713,0.00667,100.0,0.73167,0.0,0.56533
30714,7.60695,89.32623,1.69556,0.0,7.38279
30716,11.77667,43.53333,3.70167,0.0,10.93267
30717,11.20088,52.76211,1.52226,0.0,11.6386
30718,9.7285,57.75433,3.64467,0.07533,8.685
30719,4.65522,73.45259,2.18112,0.0,3.55759
30720,9.64833,85.63333,1.49,0.0,9.88167
30721,7.27067,100.0,2.45982,0.00947,6.3907
30722,9.80153,56.43508,3.53746,0.19508,8.69254
30723,13.433,65.74083,3.83667,0.0,12.9495
30724,8.965,83.4,3.76333,0.0,7.56117
30725,9.91255,63.20709,3.02153,0.0,9.03691
30727,7.21071,98.0,1.45179,0.01786,7.20286
30728,13.42383,68.36667,2.52033,0.0,13.4935
30729,-0.2316,58.122,2.55533,1.67,-2.34917
30730,9.40927,97.22182,1.83182,0.31418,9.54255
30731,9.75094,81.81774,2.60245,0.38717,9.31887
30732,5.8506,93.365,2.48867,0.11483,4.54883
30734,9.87508,52.38864,0.0,0.0,9.87068
30735,0.76237,89.60333,0.3948,0.0,2.08
30736,6.305,87.65,5.10333,0.0,3.74717
30737,5.97917,74.44431,3.18241,0.0,4.20862
30739,11.395,76.46017,2.73,0.36467,10.993
30740,10.97667,72.21667,1.60167,0.0,11.2695
30741,6.7101,90.11207,1.0219,0.0,7.08879
30742,7.56167,96.33333,1.72333,0.0,7.30067
30743,6.055,89.53333,4.56333,0.0,3.683
30745,0.27667,74.56667,1.73833,0.0,-0.9145
30747,8.59322,95.25424,2.24746,0.0,8.03881
30748,8.79444,76.24074,2.70926,0.00556,7.96056
30749,7.44667,58.81667,1.23667,0.0,7.77167
30751,9.76,100.0,1.47207,0.0,10.17448
30753,8.80331,57.10458,1.08234,0.0,9.5
30755,6.68844,75.64322,2.27915,0.0,5.76644
30756,13.16983,65.41183,6.47582,0.0,11.926
30757,7.35263,66.97467,2.19933,0.0,6.63317
30758,8.13763,72.7965,5.63262,0.0,5.92033
30759,8.2725,79.63417,2.41,0.635,7.66867
30761,17.77818,52.8,6.0,0.0,17.63764
30762,8.18333,74.11667,4.68333,0.0,6.207
30763,15.76613,56.96161,3.54419,0.0,15.81823
30764,7.68292,65.134,3.33133,0.70083,6.28683
30765,10.6875,66.11067,7.37222,0.0,8.38283
30767,0.53636,90.76364,7.39091,0.00727,-4.42873
30768,11.98276,88.2069,2.12931,0.0,12.07793
30769,0.42759,89.62069,6.59655,0.00345,-4.22483
30770,10.54271,60.93017,8.13427,0.0,7.99508
30771,2.79502,98.20833,0.84717,0.126,3.1055
30772,4.52105,100.0,1.62288,0.0,3.97102
30773,14.28833,44.13333,1.63,0.0,15.004
30774,9.57833,93.36667,1.57333,0.0,9.73233
30775,8.34483,64.7069,5.40172,0.0,6.09759
30776,11.61102,88.4339,2.08254,0.41017,11.60644
30777,3.20075,70.51717,0.0,0.0,3.20683
30778,2.66473,66.3075,2.97438,0.0,0.67533
30779,-0.91722,68.33037,2.91222,0.01796,-3.54963
30781,4.24215,96.13667,7.22967,0.0,0.324
30782,15.42765,59.01941,1.96237,0.0,16.0749
30783,-2.94569,93.26897,0.0,0.0,-2.94466
30784,2.02542,100.0,2.87627,0.0,-0.16576
30786,7.26838,76.05414,0.80507,0.0,7.76897
30787,13.16407,76.53611,5.10333,0.0,12.18778
30790,3.30934,100.0,0.10259,0.0,3.3919
30791,12.69842,82.1386,5.8626,0.0,11.38105
30792,11.30379,71.53259,2.15091,0.0,11.22
30794,10.47246,86.50877,6.27596,0.0,8.50667
30795,9.87121,90.82069,4.09828,0.0,8.43362
30797,9.06383,77.43183,2.55667,0.0,8.41383
30798,6.80074,99.1537,2.39959,0.00741,5.82444
30799,7.78873,97.46833,0.19817,0.0,7.82133
30800,8.37188,73.83183,2.4103,0.0,7.65733
30801,5.10169,78.50847,1.79492,0.0,4.56983
30802,8.07167,47.68333,0.875,0.0,9.09917
30803,14.28,67.31667,2.95167,0.0,14.2575
30804,15.94509,67.80333,2.1876,0.0,16.56632
30806,6.34368,99.94894,2.25255,26.90244,5.39064
30807,0.08421,66.15361,2.45689,0.54,-1.75951
30809,9.65729,88.48983,1.42746,0.0,10.09288
30810,3.6829,57.1405,2.48733,0.661,2.05617
30812,14.71897,71.72414,7.73103,0.0,13.46345
30813,6.54002,79.40667,4.41632,29.65714,4.23965
30815,9.50364,67.85455,5.87091,0.0,7.38455
30816,12.14644,80.28966,0.0,0.0,12.1478
30817,13.95981,83.17037,0.0,0.0,13.96222
30818,9.515,72.5575,2.882,0.0,8.72567
30819,9.28278,85.69444,1.05439,0.0,10.26333
30820,8.7685,88.95167,0.58953,0.0055,10.335
30821,5.68575,96.06066,2.70311,28.5098,4.33426
30822,1.67344,69.11712,3.81,0.0,-1.22475
30823,7.52632,95.26316,3.72807,0.00526,5.82667
30824,9.20508,72.32661,4.39169,0.00322,7.49458
30825,7.32651,70.89424,2.0039,0.0,6.78949
30826,7.24107,87.28571,4.73036,0.01071,5.05107
30827,5.00741,95.75926,1.58519,0.0,4.545
30829,-0.20615,65.70133,2.4205,0.54,-2.07917
30830,12.57895,76.08772,6.90702,0.0,10.92842
30831,9.44915,59.12932,4.36044,0.0,7.85
30832,2.73783,75.13831,3.90085,0.0,-0.00627
30834,7.93402,98.74833,0.0,0.0,7.9335
30835,11.49424,100.0,1.53881,0.0,11.87356
30836,9.58267,80.764,3.258,0.0,8.5125
30837,6.97028,85.40172,4.5511,0.0,4.78707
30838,3.23021,96.4069,0.93569,0.10897,3.49362
30839,16.42836,65.39855,1.45622,0.0,17.556
30840,-0.64167,61.31667,1.66167,0.0,-1.853
30841,10.31667,54.08333,3.905,0.0,9.11367
30842,9.79317,83.73333,5.21267,0.0,7.982
30843,7.90173,75.78051,3.29881,0.0,6.54746
30844,14.94,28.9,2.245,0.0,15.39483
30845,2.93448,91.82759,6.62414,0.0,-1.11052
30848,1.17167,98.0,0.61,0.0,2.1285
30849,3.3563,51.80817,1.42628,0.0,3.283
30851,15.275,74.57143,7.00536,0.0,14.31161
30852,13.36,99.5,5.73,0.0,12.4825
30853,4.37685,93.265,3.9916,0.00067,1.95617
30854,0.71868,100.0,1.00017,0.01525,0.72814
30855,5.82738,100.0,2.22455,0.0,4.83745
30856,7.57597,60.31915,3.65542,0.0,5.86627
30858,7.18218,99.98909,4.98091,0.0,4.76727
30859,6.51673,97.31864,1.48186,0.5378,6.50085
30860,7.46667,76.75,1.11667,0.0,7.9265
30861,11.15458,74.6122,3.7178,0.0,10.17424
30862,10.73179,86.80536,7.06734,0.0,8.55125
30863,1.87909,99.83276,6.79759,0.32207,-2.46552
30865,14.27167,65.85,2.525,0.0,14.43417
30866,0.81006,93.76774,0.38187,0.0,2.27097
30867,5.01207,98.15517,1.58793,0.0,4.53724
30868,11.06564,66.20855,3.47109,0.0,10.30509
30869,8.16102,69.40678,1.12542,0.0,8.85508
30870,8.0138,100.0,3.60852,0.04685,6.52889
30871,14.51667,66.22333,2.88333,0.10883,14.57817
30872,13.19013,48.93145,6.21947,0.0,12.77882
30873,13.0314,73.33842,5.73565,0.0,11.75895
30875,13.3645,73.2665,2.89507,0.0,13.29433
30876,9.08448,66.31034,1.51724,0.0,9.33741
30877,15.53327,56.32964,4.6464,0.0,15.16782
30878,0.08214,94.47069,0.50312,0.0,1.61483
30879,14.41364,70.038,6.9964,0.0,13.23182
30882,5.93107,99.5413,5.79996,0.04348,2.95109
30884,12.9385,76.38317,3.60678,0.0,12.39133
30886,1.01952,99.26964,7.46714,0.56339,-3.68875
30887,12.27915,76.53949,1.68008,0.0,12.75492
30888,3.76407,62.79417,3.466,0.0,1.48
30889,13.73167,67.38333,2.85667,0.0,13.64683
30890,10.97167,65.53333,2.95833,0.0,10.319
