,Sıcaklık,Nem,Rüzgar,Yağış,Hissedilen Sıcaklık
6706,24.76311,77.15443,1.22721,0.00295,26.58
6707,24.03049,83.9377,0.33311,0.0,24.80934
6708,22.668,94.48167,0.75762,0.0,24.81483
6709,21.87604,89.9434,2.26434,12.5,23.32038
6710,20.58731,87.84231,2.5759,0.0,21.75212
6711,20.20633,90.96833,3.27185,0.0,21.11133
6712,17.74818,95.98364,1.09127,8.13043,19.24473
6713,19.90852,85.53115,0.74639,0.0,21.15607
6714,24.8769,64.99379,2.80953,0.0,26.35448
6715,24.75,74.48333,4.60333,0.0,26.2445
6717,22.67483,91.47333,0.602,0.0,23.8555
6718,18.084,92.67,1.21667,15.25,19.51117
6719,23.92608,100.0,4.50804,40.33333,25.36431
6720,26.24017,67.34424,3.23339,0.0,27.5522
6721,25.42474,49.18474,1.87726,0.0,26.19754
6722,20.18733,93.765,0.44507,0.0,21.63667
6723,25.60397,100.0,3.91621,31.12766,27.11759
6724,24.96333,69.98333,1.70333,0.0,26.70767
6726,22.80559,85.57458,2.90603,0.0,24.32407
6727,27.57683,72.86067,1.66712,0.0,30.19833
6728,24.72468,100.0,2.98032,0.0,26.2079
6729,20.19741,99.53448,1.99483,0.77273,21.56207
6731,21.15474,94.48246,1.96298,2.4898,22.61123
6732,22.75452,100.0,2.76355,0.0,24.27871
6733,25.45323,67.59,1.16371,0.0,26.73871
6734,19.7528,66.9262,2.0644,5.59091,20.9854
6735,23.23328,52.65738,1.16252,0.0,25.21377
6736,22.37317,91.67333,1.03417,0.0,23.908
6737,22.3722,100.0,2.17746,0.0,23.97881
6738,22.09267,87.345,4.446,0.01167,23.22333
6739,23.83034,79.87831,0.80881,0.0,24.76492
6740,20.53567,91.47,1.5185,0.0,22.09367
6741,25.6345,48.4715,1.7333,0.0,26.30083
6742,22.90933,88.77333,1.61252,0.0,24.72717
6743,22.22115,92.94918,0.57689,0.00328,23.37049
6744,27.4275,68.91417,1.71878,0.0,29.49417
6745,23.98085,78.98949,0.0839,0.0,24.0761
6746,24.91902,100.0,3.17787,3.93443,26.35262
6747,25.60097,69.1929,2.75989,0.0,26.69742
6748,25.09167,73.1015,6.19335,0.0,26.41333
6750,25.05,51.99,3.89,0.0,26.0
6751,27.69207,69.89914,1.7306,0.0,30.05638
6753,23.0386,88.26316,2.96316,0.0,24.55281
6754,16.402,100.0,0.39833,0.04,17.36667
6755,24.98943,51.37457,5.90829,0.0,26.206
6756,23.57167,81.08883,0.25467,0.0,23.668
6758,22.00557,91.67869,0.0977,0.0,22.27426
6759,33.21159,35.98551,6.03623,0.0,33.29377
6760,25.52131,75.38016,1.41525,0.0,26.71689
6761,20.705,100.0,1.922,0.0,22.086
6762,20.82131,73.62295,3.70984,0.0,21.76541
6763,23.665,73.10232,0.79237,0.0,25.80429
6765,22.83034,96.74655,0.67472,0.0,24.95431
6766,23.275,100.0,3.37138,30.21053,24.80845
6767,22.53517,100.0,2.59667,0.0,24.0235
6768,27.25393,67.27344,2.36028,0.0,29.02852
6769,19.5477,94.87541,0.01048,0.0,19.93016
6770,30.27333,47.66667,6.315,0.0,31.0865
6772,23.66,100.0,3.18571,0.0,25.29875
6773,23.91345,53.22931,1.46188,0.0,25.89931
6774,22.64915,88.01695,3.87458,0.0,23.9422
6775,19.82545,91.61273,0.38309,0.00709,20.44764
6776,28.51,54.45,5.38833,0.0,29.5365
6777,31.01683,44.35817,1.43065,0.0,31.58133
6778,22.70333,79.01667,1.82833,0.0,24.40333
6779,27.72117,66.176,1.36767,0.0,29.66833
6780,19.62638,78.32069,1.11419,0.0,21.33121
6781,20.61017,95.98333,0.108,0.57417,20.82983
6782,27.69131,65.93721,2.22541,0.0,29.67279
6783,19.69949,96.96441,0.01807,0.0,20.70983
6784,24.82383,100.0,3.80467,0.0,26.3135
6785,27.31167,67.23333,6.32667,0.0,29.14017
6786,21.58655,100.0,6.52034,33.30952,22.29414
6787,24.59339,100.0,3.33,28.92105,26.29068
6789,24.23817,86.44667,2.538,0.0,26.0215
6791,23.84333,74.0,1.94333,0.0,25.67183
6792,20.78685,62.8263,2.18778,17.71429,22.15111
6793,24.82633,91.01833,1.22383,33.60526,26.78517
6794,22.24322,100.0,0.57458,0.0,23.17949
6795,24.37509,84.27684,1.3387,0.0,26.18772
6796,22.59644,93.92034,5.0961,0.0,23.7178
6797,23.08117,100.0,3.218,0.0,24.60167
6798,21.77767,89.91333,0.38413,0.0,23.616
6799,28.66316,32.38596,3.65789,0.0,27.74561
6800,30.84034,58.69828,4.79069,0.0,34.18414
6801,24.0431,74.0,1.68276,0.0,25.9681
6802,28.41019,60.4917,1.57604,0.0,30.12075
6803,19.35316,77.48263,0.42635,0.0,21.23649
6804,23.16377,85.50459,0.95426,0.0,24.95705
6805,23.01742,89.9371,3.8101,0.0,24.39758
6806,25.27459,100.0,4.65984,0.0,26.25918
6807,30.02789,65.56509,3.25281,0.0,34.04772
6809,29.37583,54.913,2.1736,0.0,30.85133
6812,29.35138,55.72707,3.21966,0.0,30.99172
6813,22.97,87.11667,3.91333,0.0,24.3245
6814,23.22737,76.85526,3.2893,36.92308,24.80351
6816,26.60508,78.13762,1.89406,0.0,28.78667
6817,21.18317,63.587,1.26607,0.0,22.92267
6818,22.27322,90.50508,2.11644,0.0,23.85661
6819,20.62683,79.9475,1.86688,0.0,22.05333
6821,24.25917,80.8045,0.66252,0.0,26.20583
6822,18.2519,63.61155,1.98103,18.35714,19.29448
6823,29.91776,69.82449,3.37571,0.0,34.69163
6824,23.67167,82.11233,1.10947,0.0,25.69717
6825,23.39683,100.0,4.87533,0.0,24.74933
6826,25.5565,69.062,1.67118,0.0,26.7475
6827,23.69293,52.58207,3.52069,0.0,25.23638
6828,22.93373,73.73492,4.21,0.0,24.31017
6829,28.28,53.05,1.93,0.0,29.08867
6830,23.50317,58.52633,4.962,0.0,24.86967
6831,20.22367,100.0,0.49883,24.18182,21.34433
6832,23.97833,77.83333,2.15333,0.0,25.78717
6836,21.20915,100.0,0.98898,0.0,22.9039
6837,24.37475,76.43136,3.29758,0.0,26.07576
6840,21.73903,90.42581,2.59961,0.0,23.14823
6841,25.5535,75.54717,1.74983,0.0,27.0915
6843,21.47148,94.27869,1.51754,0.0,23.10689
6844,21.13136,93.47458,1.75439,0.0,22.65068
6845,24.51633,82.63017,1.11367,0.0,26.01933
6846,23.60883,68.31583,1.20235,0.0,25.59717
6847,22.87733,100.0,2.79533,0.0,24.37967
6848,26.99274,100.0,4.31323,32.64865,31.82161
6849,24.31444,100.0,4.03476,0.0,25.9454
6850,24.1459,64.43049,1.27095,0.0,26.1982
6852,18.65574,97.12951,0.0217,0.0,19.69311
6853,22.20367,91.22,1.67933,0.0,23.89567
6854,22.81661,76.13644,3.143,0.0,24.30424
6855,28.95333,57.88333,5.36,0.0,30.65183
6856,20.84483,98.99,2.6187,0.0,22.04633
6858,21.68847,93.71864,5.39731,0.0,22.56712
6859,21.507,95.34167,2.87,0.424,22.76067
6860,23.32186,72.82576,3.29832,0.0,24.85797
6861,23.48733,88.24333,2.70333,0.0,25.11567
6862,27.26667,72.676,1.257,0.0,29.58533
6863,21.09684,69.45667,1.98316,0.0,22.56509
6864,29.71811,59.59472,3.83415,1.15385,32.24679
6865,23.135,94.08333,1.32167,0.0,25.03583
6866,28.18375,53.90661,2.46604,0.0,29.00911
6867,26.89833,59.35,4.22667,0.0,27.90333
6868,20.5282,94.84918,1.34918,0.0,21.61705
6869,22.16514,88.81622,0.00332,0.0,22.24
6870,29.56767,54.47967,1.95908,0.0,31.07733
6871,17.19949,85.24746,0.54914,0.0,18.77712
6872,17.34361,99.69508,1.17262,22.08333,18.79344
6874,30.30017,57.09233,3.52483,0.0,32.803
6876,27.69678,58.44847,1.26441,0.0,28.89814
6878,18.4237,62.83537,1.94037,0.56098,19.48444
6879,27.03361,56.70574,1.00487,0.0,27.89295
6880,24.66379,77.18966,3.63621,0.0,26.38828
6881,23.15982,78.35036,1.55109,0.0,24.96927
6882,29.64889,52.36111,4.34481,0.0,31.07907
6883,22.7935,100.0,2.59933,0.0,24.34467
6884,29.74333,66.03067,2.606,0.0,33.5535
6885,23.3545,90.57667,0.2855,0.0,23.78033
6886,20.15333,88.43333,3.58833,0.0,20.99883
6887,20.74817,87.855,2.54697,0.0,22.00317
6888,28.29333,67.63333,2.65167,0.0,30.90883
6889,24.39213,66.48492,4.2567,0.0,26.05393
6890,23.12667,88.16667,2.745,0.0,24.69
6892,27.02441,80.97712,2.11237,32.55263,29.88288
6893,25.578,99.91333,3.762,0.001,27.057
6894,29.41,51.53333,5.59167,0.0,30.43083
6895,26.03627,69.90898,3.81407,0.0,27.30746
6896,18.77328,100.0,0.21362,0.01923,19.29983
6897,17.70655,97.0,0.0,0.0,17.70655
6898,21.8925,92.195,1.90768,0.0,23.47067
6899,26.41967,84.82167,2.06467,35.53659,28.781
6900,19.73143,79.43821,2.33143,0.0,20.85661
6901,21.26,96.78621,4.36895,0.0,22.19
6902,26.24169,66.07424,4.42727,0.0,27.46356
6903,18.97661,94.35254,0.49492,0.0,21.07492
6904,22.96885,73.57049,3.04408,0.0,24.48016
6905,27.69361,59.61934,3.52803,0.0,28.95689
6906,22.81356,76.22034,0.77966,0.0,24.94051
6908,28.90263,57.95702,2.33296,0.0,30.55298
6909,22.64291,88.99818,1.38416,0.0,24.49709
6911,22.06667,100.0,1.894,0.0,23.664
6912,23.78917,75.91667,1.56013,0.0,25.712
6913,26.68797,68.00559,2.25776,0.0,28.19729
6914,22.09377,59.5441,3.65139,0.0,23.32459
6915,20.90879,100.0,4.31897,1.13514,21.81224
6916,27.863,72.65517,2.446,0.0,30.7845
6917,31.47,43.59273,1.25303,0.0,32.15136
6918,21.79833,78.38333,1.04,0.0,23.6625
6919,22.78695,87.02034,0.95751,0.0,24.79542
6920,25.56655,100.0,4.61291,32.05263,27.13618
6921,26.958,71.9545,1.6538,0.0,28.95617
6922,23.22814,64.84339,2.85271,32.89189,24.80186
6923,30.22018,66.32053,2.32649,0.0,34.65386
6924,21.51667,95.03667,3.05933,0.0,22.7265
6926,21.94607,88.1082,2.2218,3.05357,23.52459
6927,26.06164,69.69705,0.81213,0.0,27.51902
6928,26.45407,66.00983,2.12875,0.0,27.81763
6929,25.04098,77.08279,7.30628,0.0,26.32738
6931,22.72136,100.0,2.89881,0.0,24.20322
6932,20.5115,98.00667,0.31517,4.994,21.40917
6934,21.51517,96.48966,0.66862,1.50552,23.23879
6935,25.61032,84.1,1.55633,0.0,27.16825
6936,29.10912,58.33386,4.1286,0.0,30.96158
6937,29.79685,53.90222,1.8337,30.5,31.36778
6938,23.71918,54.18984,1.93885,0.0,25.51984
6939,26.20683,57.9505,1.7583,0.0,26.95867
6941,28.96386,75.00298,3.29912,0.0,33.56895
6942,22.28548,62.56387,2.31848,0.0,23.78742
6943,22.00492,96.34918,2.08282,0.0,23.65639
6944,22.99433,87.68833,1.43667,0.0,24.8665
6945,25.43852,100.0,4.2218,32.05263,26.82279
6946,24.35984,93.70984,4.07438,0.0,25.98148
6947,19.28167,81.46833,1.3836,0.0,20.7215
6949,32.22855,44.42493,5.38097,0.0,33.49072
6950,26.005,72.7,2.055,0.0,27.38583
6951,21.13322,61.44153,1.21768,0.0,22.86932
6952,23.6515,83.69333,1.12525,0.0,25.674
6953,22.8786,68.11632,6.89146,0.0,23.91
6954,24.77767,84.715,3.83218,0.0,26.318
6955,24.41879,80.81897,1.25064,0.0,26.5331
6956,28.34964,74.55321,6.76116,0.0,32.10196
6957,27.81538,65.91115,4.79,0.0,29.80462
6958,25.93492,60.34951,3.34705,0.0,26.85803
6959,19.83081,77.58355,1.89387,0.0,21.11403
6960,20.6522,74.28627,3.62424,0.0,21.63356
6962,23.87083,100.0,3.39763,0.0,25.47517
6963,25.7069,68.48276,4.08276,0.0,26.83983
6964,32.35483,48.1175,1.46832,0.0,34.557
6966,26.92712,71.62712,1.05932,0.0,28.85525
6967,21.98356,60.65508,2.82559,34.28205,23.32915
6968,25.79274,66.58565,3.01,0.0,26.91468
6969,18.99724,100.0,1.90793,0.0,20.16862
6970,18.47169,100.0,2.31576,0.0,19.43373
6971,28.93667,66.98333,2.02667,0.0,32.05333
6972,19.20295,80.65738,1.39557,0.0,20.66082
6973,20.7275,100.0,3.00467,0.0,21.85867
6974,23.5722,100.0,1.9822,0.0,25.33593
6975,25.33079,83.64714,7.02002,0.0,26.5354
6977,31.31552,55.46552,3.3,0.0,34.3931
6978,28.935,47.55,5.715,0.0,29.29667
6979,19.87983,97.21186,3.17114,0.0,20.76678
6980,23.39,99.76667,2.53667,20.66667,25.03867
6981,19.69211,82.99474,5.79418,0.0,20.03298
6982,22.655,80.63333,6.13,0.0,23.69117
6983,22.49667,77.78333,3.075,0.0,23.89267
6984,21.53167,99.91667,1.51167,0.0,23.17883
6986,27.24797,65.59812,1.95631,0.0,28.87344
6988,23.6826,99.35,3.1428,1.2,25.2844
6991,22.14833,83.18333,0.71,0.0,23.72717
6992,24.035,76.93333,1.895,0.0,25.91867
6993,25.02417,99.925,4.46067,0.0,26.34333
6994,27.18131,100.0,2.59689,31.84091,32.52787
6996,26.49333,63.53333,2.60667,0.0,27.6645
6997,23.62787,94.86721,7.41251,0.0,24.79689
6998,24.11607,95.72295,3.8729,0.0,25.71115
6999,27.075,53.13333,2.655,0.0,27.69333
7000,20.742,80.764,1.554,0.0,22.26233
7001,22.07271,79.84271,2.71712,0.0,23.48441
7002,25.91,69.33345,2.10217,0.0,27.13776
7003,29.67542,55.14712,2.48797,0.0,31.37814
7004,23.39678,99.62034,3.01814,0.0,24.96475
7006,25.17948,80.29293,0.72472,0.0,26.72586
7007,20.22966,79.89729,2.83522,0.0,21.26814
7010,22.38673,99.98182,1.23655,3.025,24.18909
7011,19.00066,94.22459,5.87756,0.0,19.16344
7012,24.34383,93.84833,3.59322,0.0,26.02833
7013,23.60864,95.04068,7.51368,0.0,24.76729
7014,25.17167,88.38333,2.33833,0.0,26.82417
7016,23.99172,100.0,2.98357,0.0,25.67897
7017,19.97617,68.47283,3.4968,0.0,20.809
7018,23.28683,88.96833,0.8165,0.0,25.1535
7019,28.30754,60.70509,2.10002,0.0,30.00123
7021,24.68726,100.0,3.84742,0.0,25.92452
7022,27.47327,100.0,6.42224,0.0,33.56102
7023,22.74767,100.0,3.23267,0.0,24.17567
7024,24.97847,100.0,1.95102,10.78261,26.43983
7028,26.865,76.35,1.58,0.0,29.11717
7029,24.37458,67.28814,6.64915,0.0,25.71864
7030,22.42443,55.38705,5.68672,0.0,23.58557
7031,24.92964,51.27357,3.11286,0.0,26.59357
7033,27.51333,100.0,6.05,0.0,33.74417
7034,26.05678,76.87932,1.35712,0.0,27.78441
7035,24.28333,85.45,1.31333,0.0,26.35217
7036,29.705,45.35,6.81833,0.0,29.99083
7037,20.20233,97.5,0.02903,0.0,22.02767
7039,30.18667,55.0,4.89833,0.0,32.2115
7040,19.90741,96.13103,3.11429,0.0,20.8119
7041,29.63733,56.743,1.63138,0.0,31.58183
7044,23.37831,90.71864,1.86844,0.0,25.16085
7045,19.8518,76.19951,1.78508,29.74359,21.18098
7048,22.99617,100.0,1.50408,0.0,24.832
7049,23.27016,52.71397,2.64683,0.0,24.9819
7050,19.35322,97.51525,0.01371,0.0,20.41119
7052,21.55333,78.22683,2.11,19.31429,23.044
7053,23.455,89.38333,3.53167,0.0,24.95433
7055,19.96328,90.54655,3.18584,0.0,20.86741
7056,26.34213,73.55557,3.35754,36.10638,27.97361
7057,23.07464,84.84821,0.62704,0.0,24.78875
7059,26.55071,78.46875,1.66,0.0,28.62607
7061,23.83881,60.27407,2.09339,0.0,25.67661
7062,25.14833,77.03333,4.42667,0.0,26.505
7063,27.09914,57.58845,2.80862,0.0,28.06276
7064,22.49441,76.42678,2.58695,0.0,24.03102
7065,29.79483,57.264,2.5696,0.0,31.94433
7067,29.43621,66.14259,2.31722,0.0,32.91879
7068,26.7365,92.05333,4.85285,0.0,30.16483
7069,26.95883,77.64133,4.182,0.0,29.43417
7070,30.495,57.5,4.56,0.0,33.258
7071,23.25933,100.0,2.31267,0.0,24.92483
7072,31.375,54.83333,5.43333,0.0,34.35
7073,26.07949,74.8122,1.58432,0.0,27.56068
7074,19.7834,100.0,0.9934,0.02564,21.48679
7075,25.2069,80.39655,2.74138,0.0,26.21776
7076,21.869,100.0,1.89133,0.0,23.4295
7077,27.586,75.1085,4.52467,0.0,30.47633
7079,25.67833,98.83333,3.675,0.0,27.46083
7080,26.85541,70.9177,2.01016,0.0,28.63049
7081,25.37895,78.36842,5.45789,0.0,26.5
7082,20.46967,78.36917,6.42312,0.0,20.91683
7084,17.87333,72.37883,4.35578,0.0,18.074
7085,28.07,64.56,4.77,0.0,30.39
7086,24.73333,100.0,4.13,0.0,26.42433
7087,24.16,85.91667,1.18333,0.0,26.16633
7089,31.90767,47.78367,2.13482,0.0,33.69283
7090,29.055,65.96667,1.895,0.0,32.11383
7091,28.955,68.98333,4.85,0.0,32.43833
7092,26.0,77.0,5.425,0.0,27.555
7093,26.10656,95.0918,2.89625,0.0,28.5623
7094,24.14533,100.0,2.50193,0.0,25.92783
7095,28.36639,67.59475,5.74731,0.0,31.03918
7096,28.64456,58.21772,1.36284,0.0,30.19281
7097,26.35433,85.11,5.37327,0.0,28.65983
7098,26.43759,58.18793,3.3231,0.0,27.32517
7100,25.853,86.54833,1.55633,0.0,27.529
7101,25.52424,87.88475,4.75688,0.0,26.92458
7103,23.30967,100.0,2.46867,0.0,24.95383
7104,19.38864,69.32576,2.13678,0.0,20.51034
7105,26.45,65.05,2.685,0.0,27.66217
7106,22.78136,58.11678,3.08458,31.90476,24.28644
7107,25.93672,100.0,5.7641,1.96721,28.19557
7108,19.84237,67.85017,2.91634,0.0,20.7978
7109,24.29085,99.91864,2.52322,0.0,26.08254
7110,21.36049,96.15082,3.39731,0.0,22.47508
7111,24.70862,100.0,6.59207,0.0,26.00241
7112,24.73596,96.94035,1.48158,0.0,26.29842
7114,23.15847,100.0,2.03102,0.0,24.86729
7116,29.41356,64.0339,2.42034,0.0,32.48695
7117,24.63169,52.25644,3.54424,0.0,26.39
7118,29.66154,58.10846,2.56346,0.0,31.85404
7119,23.37918,97.12245,3.05245,12.14286,24.94204
7120,21.10852,74.45131,0.53475,33.45,22.96918
7121,23.50283,76.9765,2.57267,0.0,25.09783
7122,26.4035,100.0,5.342,0.0,29.861
7124,24.72951,88.88852,2.82377,0.0,26.38131
7125,27.29915,80.14508,4.8438,0.0,30.42542
7126,26.80008,52.99974,5.99983,0.0,27.40006
7127,22.88167,94.96667,1.52167,0.0,24.6925
7128,22.1276,92.668,1.1932,0.0,23.7172
7129,23.54475,66.0161,6.57673,0.0,24.74763
7130,28.33667,64.7,2.95667,0.0,30.5495
7132,29.71,55.4,5.86667,0.0,31.47717
7133,27.98317,75.25683,4.733,0.0,31.34367
7135,25.24967,64.14417,3.69267,0.0,26.522
7136,28.0845,63.32617,3.77,0.0,29.98767
7137,25.32758,82.73661,6.33258,0.0,26.67532
7138,28.645,63.51667,3.61,0.0,30.957
7140,28.07783,65.96433,1.29053,0.0,30.25283
7141,28.25582,65.92073,3.97873,0.0,30.60036
7142,22.17934,84.32951,4.69577,0.0,23.26885
7143,24.81085,89.09322,2.60451,0.0,26.5122
7146,25.685,67.93333,2.58667,0.0,26.9075
7147,24.40951,83.20787,3.61459,0.0,26.09279
7148,22.38082,89.67377,4.68974,0.0,23.51311
7149,23.55588,100.0,3.19412,0.0,25.13235
7150,26.89623,52.77492,4.0159,0.0,27.48131
7151,30.34833,59.21667,4.35167,0.0,33.34433
7152,27.05583,100.0,6.79533,0.0,31.99383
7153,26.64333,69.15,4.03667,0.0,28.146
7157,21.39237,100.0,1.5361,0.50864,23.01983
7158,20.19475,71.12475,2.3822,4.71154,21.36186
7159,25.62661,84.80678,3.67722,0.0,27.03475
7160,22.90459,100.0,2.61525,0.01639,24.4541
7162,29.375,66.0,1.67333,0.0,32.76833
7163,26.375,67.51667,3.085,0.0,27.71983
7164,25.87655,88.40345,3.06379,0.0,27.77914
7165,22.24241,71.36845,4.70379,27.16667,23.34397
7167,25.12559,79.05492,3.94695,0.0,26.26153
7168,22.13344,68.86426,4.32279,10.96,23.24803
7170,24.40167,54.33333,3.945,0.0,25.959
7171,24.84759,100.0,3.61138,0.0,26.64483
7174,20.20467,75.05183,3.42333,0.0,21.09983
7175,25.54738,99.99672,2.70287,0.0,27.02721
7176,22.004,100.0,2.57533,0.0,23.4205
7177,20.6178,69.77034,2.41881,32.34375,21.84627
7178,28.255,51.06667,5.36,0.0,28.8445
7179,25.64167,100.0,5.34067,0.0,27.24617
7180,26.84644,72.39373,7.02808,0.0,28.76864
7181,24.99548,100.0,2.89026,0.0,26.14532
7183,24.40862,83.84483,5.22586,0.0,25.93948
7185,25.07034,83.14068,1.51995,0.0,26.3778
7186,24.94701,48.49402,7.48432,0.0,26.02412
7189,26.467,78.3955,4.28333,0.0,28.47233
7190,19.3407,78.42912,2.07246,0.0,20.48561
7191,22.03333,99.61667,2.155,0.0,23.54817
7192,22.46333,59.71667,3.40667,0.0,23.81183
7193,18.35121,100.0,1.64586,0.0,19.53707
7194,30.17776,61.7581,4.31307,0.0,33.53845
7195,27.62518,100.0,5.10571,0.0,34.19232
7196,23.716,100.0,2.45855,0.0,25.4375
7197,22.82333,79.4415,3.61967,0.0,24.18533
7198,18.14654,100.0,1.32692,0.0,19.54365
7200,19.05741,80.72086,1.6431,0.0,20.37345
7201,28.06353,67.57412,4.49235,0.0,30.46039
7202,22.68833,100.0,3.03667,8.76364,24.11417
7204,23.01233,80.77083,4.4832,0.0,24.3095
7205,21.69661,100.0,2.74237,0.0,23.01034
7206,22.11981,100.0,1.79792,0.0,23.75811
7207,20.91,100.0,1.59833,0.00167,22.44283
7209,24.10344,70.64164,2.50508,0.0,25.8818
7210,21.09333,82.15,5.80833,0.0,21.77833
7211,23.01262,100.0,4.70967,0.0,24.31984
7212,25.8845,100.0,1.60617,0.0,28.02783
7213,21.905,97.68333,0.92167,0.0,23.84867
7215,21.01167,81.26667,5.31167,0.0,21.74133
7216,22.57667,87.86667,1.21833,0.0,24.4765
7217,20.60283,74.4055,2.314,0.0,21.903
7218,30.21344,56.71918,6.42811,0.0,32.5782
7219,22.4959,54.1677,4.81066,0.0,23.6459
7220,27.2345,100.0,1.94467,18.90476,32.67983
7221,31.75823,47.1779,1.69318,0.0,33.28
7222,20.19492,76.51131,1.85984,0.0,21.5323
7224,23.22133,86.25833,2.322,0.00133,24.89717
7225,20.404,89.56,3.51992,0.0,21.32117
7227,23.36022,95.26593,3.05868,0.0,24.90473
7228,28.82175,61.36175,2.99596,0.0,30.91912
7230,29.51655,61.84069,4.28783,0.0,32.26793
7231,28.83419,57.5771,2.22935,0.0,30.45516
7233,27.45733,63.91633,2.42168,0.0,29.01383
7234,31.82131,49.24852,1.74169,0.0,33.87787
7235,24.79,73.46667,2.19833,0.0,26.706
7236,22.7995,93.255,1.902,0.0,24.508
7237,27.65,69.38017,4.55483,23.09375,29.93672
7238,24.26,53.03,3.49,0.0,26.06
7239,24.72,75.08333,2.225,0.0,26.6055
7240,31.94746,48.02475,2.03486,0.0,33.79492
7241,28.44417,84.885,4.22258,0.0,34.15433
7244,21.45196,94.28235,0.0,0.0,21.45196
7245,23.17967,100.0,2.57667,0.0,24.79083
7246,27.41207,100.0,6.29828,0.0,33.35345
7247,19.40034,70.80356,2.95441,0.0,20.28119
7248,24.66167,74.18333,2.58,0.0,26.501
7249,23.60623,100.0,2.79868,0.0,25.24453
7251,27.53842,55.32544,4.04298,0.0,28.37982
7252,22.53833,85.17167,2.73225,0.0,24.00883
7253,22.68,75.33333,3.365,0.0,24.06583
7254,18.92983,74.854,3.36867,0.0,19.61367
7256,24.16949,100.0,2.67966,0.0,25.95017
7257,27.28667,100.0,3.30333,25.58333,32.82926
7258,22.08467,86.48333,2.13117,0.0,23.60017
7260,18.29672,76.04377,3.94562,0.0,18.68279
7261,21.91525,100.0,2.14705,0.0,23.42918
7262,26.91479,69.2625,2.02,0.0,28.64771
7263,23.79,78.25,2.35833,0.0,25.5445
7264,29.20172,66.72414,1.78103,0.0,32.5481
7265,19.46,83.95932,5.43061,0.0,19.80305
7266,28.06345,88.12414,3.70972,0.0,33.60655
7267,22.61525,100.0,2.9678,0.0,24.04373
7268,22.18932,100.0,2.07847,0.0,23.76746
7269,27.49293,60.70966,4.16448,0.0,28.81879
7270,24.79267,94.42667,3.7898,0.0,26.532
7271,20.98167,68.97033,4.006,0.0,21.9505
7272,23.88433,84.76,0.52642,0.0,26.07433
7273,27.3331,69.76586,1.20797,0.0,29.40776
7274,28.715,56.11667,2.825,0.0,30.03367
7275,27.08492,70.71017,3.33136,16.66667,29.05712
7276,22.995,100.0,3.026,0.0,24.52317
7277,24.99667,73.15,2.495,0.0,26.5165
7279,29.69833,62.13333,4.62333,0.0,32.67567
7280,22.06393,91.45574,5.01492,0.0,23.08344
7281,26.90967,100.0,3.67533,35.15789,31.46883
7285,23.33203,77.44661,2.64119,46.51429,24.92661
7286,24.41356,84.0,0.71864,0.0,26.57153
7287,28.68052,78.7281,3.59345,0.0,33.57621
7288,26.40333,100.0,3.905,0.0,29.83033
7289,28.75667,65.78333,4.18333,0.0,31.4935
7290,27.96183,79.05217,4.37533,0.0,31.8405
7292,25.26,77.00754,1.08023,0.0,26.70344
7293,23.195,85.98333,2.63667,0.0,24.7925
7294,27.72096,77.39077,4.50692,0.0,31.03442
7295,19.69262,100.0,2.97328,0.0,20.58836
7296,24.04033,100.0,3.50732,0.0,25.65983
7298,29.10417,66.201,5.30127,0.0,32.235
7301,21.13831,91.8322,2.48119,0.0,22.42
7303,27.3661,100.0,5.48458,0.0,33.32102
7304,23.61361,53.20508,3.81169,0.0,25.11475
7305,19.34067,97.605,0.34883,6.497,20.34733
7306,17.6839,79.84068,2.02288,0.0,18.57932
7308,24.34074,63.49278,5.26926,0.0,25.85685
7309,24.40881,76.46508,3.08051,0.0,26.14763
7311,24.56689,61.33459,5.07295,0.0,26.18426
7313,27.83721,68.43246,3.45721,0.0,30.02705
7314,27.91814,50.43356,2.83508,0.0,28.42915
7315,25.22458,60.62373,4.08093,0.0,26.38576
7316,19.02017,76.43683,4.35027,0.0,19.45683
7317,27.54621,66.96603,4.02241,0.0,29.50983
7318,26.03644,82.9661,2.14271,0.0,27.82814
7319,30.19,56.15,3.96167,0.0,32.432
7320,22.44246,48.01803,5.95557,0.0,23.42623
7323,24.77817,74.2025,2.8624,0.0,26.35283
7324,18.52,96.85932,1.215,0.0,19.9839
7325,20.08617,90.19833,4.82867,0.0005,20.72283
7326,25.02246,43.36475,4.84082,0.0,26.18869
7327,20.69984,67.13115,1.04787,0.0,22.09098
7328,25.69951,76.40902,5.64797,0.0,27.02377
7329,31.83167,51.2,3.51167,0.0,34.34383
7330,18.36951,79.0959,1.10836,0.0,19.90344
7331,28.1,68.7,4.17667,0.0,30.69083
7332,21.76881,66.67814,2.63231,0.0,23.1261
7334,30.50982,52.98571,5.17584,0.0,32.37982
7335,23.8329,70.07887,5.49516,0.00048,25.28177
7336,25.76487,78.26225,6.56919,0.0,27.1875
7337,21.99845,68.33948,4.40172,0.0,23.10655
7338,20.4275,100.0,4.518,21.62351,21.17967
7339,30.56983,55.18683,4.40038,0.0,32.913
7340,20.625,63.05793,2.56172,0.0,21.79552
7341,29.19483,68.42,4.70258,0.0,32.8485
7342,23.36364,51.746,2.79327,0.0,24.96509
7343,30.54483,62.08621,4.26552,0.0,34.37914
7344,24.81833,92.05,1.05833,0.0,26.997
7345,23.07283,51.84917,2.966,0.0,24.63367
7346,21.3215,100.0,1.85133,0.0125,22.82617
